product_id,seller_id,data,qty_reserved,qty_available,created_at,active,order_count,updated_at,ytd
0,0,Necessitatibus et repellendus pariatur quo molestiae illum ipsa.,0,406,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
1,0,Vel eius possimus.,0,106,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
2,0,Eum quia voluptatum neque autem nostrum.,0,445,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
3,0,Ut pariatur laboriosam veniam molestiae explicabo.,0,521,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
4,0,Et culpa est incidunt impedit deleniti sed.,0,865,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
5,0,Assumenda architecto inventore quam.,0,925,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
6,0,Quidem et ea et numquam temporibus ratione.,0,613,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
7,0,Aut dicta eaque.,0,206,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
8,0,Dicta ipsa labore.,0,23,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
9,0,Exercitationem praesentium perspiciatis inventore sit quasi officia accusamus esse.,0,478,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
10,0,Architecto non accusamus sed.,0,775,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
11,0,Quo ut eum fugiat explicabo dolores autem labore numquam.,0,864,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
12,0,Tempore alias deleniti recusandae quia enim dolores quis.,0,324,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
13,0,Voluptatem cumque sed recusandae voluptatem delectus maxime.,0,225,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
14,0,Error earum qui.,0,839,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
15,0,Est ut placeat qui fugiat blanditiis at tenetur.,0,219,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
16,0,Similique suscipit exercitationem et molestiae ab dolorum sunt provident.,0,76,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
17,0,Eius cum quaerat.,0,861,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
18,0,Iure totam et dolorem architecto ut.,0,200,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
19,0,Fuga asperiores cum inventore porro aut dicta autem dolorum nulla.,0,831,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
20,0,Quod sit voluptas incidunt aut.,0,910,11/10/2023 13:30:45,True,0,11/10/2023 13:30:45,0
21,0,Aliquid odit ut quidem quia eaque amet dolorem iusto sed.,0,750,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
22,0,Unde officia error asperiores provident.,0,492,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
23,0,Voluptate eaque quisquam error est ut eum facilis.,0,269,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
24,0,Natus optio mollitia dolorum soluta dolores.,0,257,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
25,0,Aut consequatur quae odio error.,0,768,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
26,0,Fugiat consequatur dignissimos deserunt officiis aut molestias vero.,0,413,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
27,0,Et error aut libero porro ut ut eos.,0,857,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
28,0,Cum tenetur est nobis ea rerum.,0,313,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
29,0,Non nemo voluptatem nostrum qui fuga est voluptates recusandae.,0,888,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
30,0,Adipisci vel eos deserunt ullam itaque rerum voluptates tenetur.,0,238,11/10/2023 13:30:46,True,0,11/10/2023 13:30:46,0
