Quantity,product_id,price,freight_value,sku,category_name,created_at,updated_at,description,name,active,seller_id,status
4688,996,7554,1,Quisquam.,OutdoorsToolsMusicShoes,20.11.2022,28.09.2023 11:16:59,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Licensed Steel Bike,True,0,Gorgeous
7493,391,4052,0,Mollitia.,IndustrialBeauty,20.05.2023,28.09.2023 20:02:02,The Football Is Good For Training And Recreational Purposes,Small Granite Sausages,True,0,Fantastic
4172,745,1391,2,Quas.,AutomotiveGardenShoesBooksBaby,01.05.2023,28.09.2023 09:58:04,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Tasty Soft Bike,True,0,Fantastic
9431,754,2237,1,Aspernatur.,BeautyBabyIndustrial,27.11.2022,28.09.2023 04:32:03,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Awesome Granite Shoes,True,0,Tasty
5360,804,1509,2,Est.,AutomotiveJeweleryBooksBeautyGrocery,08.07.2023,28.09.2023 14:35:11,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Handmade Cotton Chips,True,0,Fantastic
8304,888,6093,0,Quibusdam.,Music,04.11.2022,28.09.2023 12:10:47,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Rustic Granite Gloves,True,0,Awesome
8743,825,401,4,Aliquid.,BooksComputers,19.11.2022,28.09.2023 19:41:36,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Handcrafted Plastic Bike,True,0,Incredible
5282,254,1797,2,Architecto.,JeweleryJeweleryElectronics,20.07.2023,28.09.2023 05:52:19,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Gorgeous Rubber Bike,True,0,Unbranded
3967,217,3022,5,Magni.,HealthToys,02.10.2022,28.09.2023 16:03:31,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Tasty Concrete Mouse,True,0,Handcrafted
7781,257,8228,0,Vel.,Health,15.10.2022,28.09.2023 06:29:30,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Fantastic Frozen Computer,True,0,Generic
