Quantity,product_id,price,freight_value,sku,category_name,created_at,updated_at,description,name,active,seller_id,status
1394,934,5882,4,Praesentium.,GroceryGroceryGardenBooksHealth,02.01.2023,28.09.2023 03:06:56,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Unbranded Soft Cheese,True,0,Gorgeous
3667,844,4608,1,Et.,Kids,02.03.2023,28.09.2023 14:36:00,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Unbranded Cotton Pants,True,0,Sleek
6064,645,2514,2,Exercitationem.,JeweleryToysMoviesKidsHome,22.11.2022,28.09.2023 03:25:01,The Football Is Good For Training And Recreational Purposes,Handcrafted Granite Keyboard,True,0,Unbranded
3605,811,8299,3,Eum.,OutdoorsIndustrialClothingGamesClothing,27.09.2023,28.09.2023 07:25:51,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Refined Concrete Gloves,True,0,Gorgeous
6519,45,77,1,Facilis.,AutomotiveBooksToysGardenHealth,02.03.2023,28.09.2023 03:34:10,The Football Is Good For Training And Recreational Purposes,Small Soft Shoes,True,0,Awesome
9470,292,8345,5,Et.,Home,12.12.2022,28.09.2023 14:31:53,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Unbranded Concrete Chips,True,0,Sleek
3430,334,8936,1,Laudantium.,ClothingMusicMoviesTools,17.04.2023,27.09.2023 23:37:12,"Boston's most advanced compression wear technology increases muscle oxygenation, stabilizes active muscles",Rustic Cotton Towels,True,0,Sleek
1931,961,9324,3,Ullam.,Garden,22.01.2023,28.09.2023 05:07:01,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Handcrafted Wooden Chips,True,0,Small
7611,615,2818,4,Quisquam.,SportsHomeComputersGroceryToys,16.01.2023,28.09.2023 06:53:57,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Sleek Granite Towels,True,0,Licensed
6388,926,6384,2,Deserunt.,Computers,06.11.2022,28.09.2023 07:41:26,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Gorgeous Granite Shoes,True,0,Unbranded
8564,94,6395,5,Nisi.,OutdoorsJeweleryGamesTools,11.05.2023,28.09.2023 04:11:35,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Sleek Granite Bacon,True,0,Rustic
1286,619,4122,0,Odit.,Movies,21.08.2023,28.09.2023 05:38:36,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Fantastic Cotton Keyboard,True,0,Tasty
7567,889,8242,3,Quo.,Garden,24.06.2023,28.09.2023 07:36:51,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Licensed Steel Shoes,True,0,Intelligent
3614,472,9586,0,Et.,Books,28.09.2023,28.09.2023 13:39:15,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Handmade Wooden Chicken,True,0,Rustic
1910,854,7517,3,Quo.,MoviesGamesShoesMusicGames,03.09.2023,28.09.2023 14:52:09,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Awesome Wooden Cheese,True,0,Handcrafted
3949,103,6923,3,Quia.,Toys,03.03.2023,28.09.2023 14:20:58,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Refined Concrete Chair,True,0,Intelligent
