Quantity,product_id,price,freight_value,sku,category_name,created_at,updated_at,description,name,active,seller_id,status
9091,465,8826,3,Doloremque.,HomeMusicBeautyBooksBooks,07.03.2023,28.09.2023 20:39:41,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Refined Rubber Shoes,True,0,Fantastic
3533,762,1495,5,In.,GamesClothingKids,18.08.2023,28.09.2023 03:19:53,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Unbranded Frozen Gloves,True,0,Unbranded
7163,528,2895,4,Corporis.,AutomotiveHealthGamesOutdoors,09.04.2023,28.09.2023 19:59:31,The slim & simple Maple Gaming Keyboard from Dev Byte comes with a sleek body and 7- Color RGB LED Back-lighting for smart functionality,Sleek Frozen Cheese,True,0,Awesome
9831,7,4245,5,Omnis.,Automotive,20.02.2023,28.09.2023 22:18:41,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Small Soft Pizza,True,0,Rustic
3337,40,3554,2,Rem.,ElectronicsAutomotiveClothing,06.12.2022,28.09.2023 06:24:30,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Gorgeous Frozen Mouse,True,0,Ergonomic
7081,652,1098,5,Sint.,ToolsBabyMusic,31.05.2023,28.09.2023 18:17:22,"The automobile layout consists of a front-engine design, with transaxle-type transmissions mounted at the rear of the engine and four wheel drive",Gorgeous Plastic Table,True,0,Gorgeous
9365,657,608,5,Architecto.,ElectronicsToysJeweleryOutdoors,23.11.2022,28.09.2023 16:04:47,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Ergonomic Wooden Car,True,0,Intelligent
9086,998,4850,5,Est.,ToysSports,09.08.2023,28.09.2023 19:05:51,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Intelligent Wooden Chicken,True,0,Intelligent
6051,660,4583,2,Velit.,Automotive,11.06.2023,28.09.2023 08:14:28,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Handmade Steel Chips,True,0,Rustic
7859,840,3044,2,Architecto.,MusicClothingKidsComputers,02.12.2022,28.09.2023 19:47:27,Ergonomic executive chair upholstered in bonded black leather and PVC padded seat and back for all-day comfort and support,Tasty Concrete Keyboard,True,0,Licensed
8104,621,9176,5,Fuga.,BooksHealthMoviesComputers,01.01.2023,28.09.2023 04:23:07,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Rustic Metal Cheese,True,0,Handmade
3133,506,5774,1,Enim.,Kids,06.12.2022,28.09.2023 17:32:23,"Andy shoes are designed to keeping in mind durability as well as trends, the most stylish range of shoes & sandals",Fantastic Wooden Chair,True,0,Tasty
7333,973,1636,1,Doloremque.,IndustrialBabyBabyOutdoorsBaby,20.04.2023,28.09.2023 09:43:18,New range of formal shirts are designed keeping you in mind. With fits and styling that will make you stand apart,Gorgeous Granite Soap,True,0,Incredible
96,691,3057,4,Ut.,AutomotiveGarden,13.08.2023,28.09.2023 17:47:28,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Ergonomic Concrete Shirt,True,0,Small
8692,84,1964,0,Eaque.,AutomotiveTools,07.12.2022,28.09.2023 17:21:11,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Refined Concrete Hat,True,0,Handmade
6823,823,3204,1,Doloribus.,ToolsMusic,28.02.2023,28.09.2023 05:48:40,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Handmade Concrete Chicken,True,0,Incredible
3655,213,3924,4,Voluptatem.,ShoesToolsMoviesBooksBooks,15.09.2023,28.09.2023 20:16:22,"New ABC 13 9370, 13.3, 5th Gen CoreA5-8250U, 8GB RAM, 256GB SSD, power UHD Graphics, OS 10 Home, OS Office A & J 2016",Sleek Soft Pizza,True,0,Handcrafted
2185,99,5975,4,Dolor.,ToysSportsGrocery,15.07.2023,28.09.2023 05:26:24,The beautiful range of Apple Naturalé that has an exciting mix of natural ingredients. With the Goodness of 100% Natural Ingredients,Intelligent Steel Chips,True,0,Rustic
1361,885,151,4,Ipsa.,AutomotiveHomeOutdoorsMoviesBeauty,07.09.2023,28.09.2023 19:25:19,Carbonite web goalkeeper gloves are ergonomically designed to give easy fit,Refined Metal Salad,True,0,Refined
7898,68,284,1,Voluptatem.,ElectronicsBooksBeautyClothing,17.09.2023,28.09.2023 20:45:37,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Tasty Rubber Table,True,0,Incredible
8057,214,5903,2,Enim.,Grocery,10.04.2023,28.09.2023 15:02:44,"The Nagasaki Lander is the trademarked name of several series of Nagasaki sport bikes, that started with the 1984 ABC800J",Gorgeous Steel Tuna,True,0,Handcrafted
9623,224,9057,3,Ut.,Health,08.09.2023,27.09.2023 23:52:15,"The Apollotech B340 is an affordable wireless mouse with reliable connectivity, 12 months battery life and modern design",Practical Metal Pants,True,0,Handcrafted
