product_id,seller_id,data,qty_reserved,qty_available,created_at,active,order_count,updated_at,ytd
0,0,Dolores accusamus odio autem velit quasi iusto.,0,640,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
1,0,Recusandae quas quaerat.,0,597,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
2,0,Est rerum sequi ea quaerat aliquid.,0,580,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
3,0,Corporis nemo fugiat fugit quia ex eaque quidem a omnis.,0,579,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
4,0,Expedita rerum vel.,0,682,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
5,0,Amet delectus vel rem ipsum ducimus assumenda ab.,0,884,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
6,0,Aspernatur accusamus officia consectetur.,0,873,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
7,0,Magnam aut amet delectus.,0,782,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
8,0,Officia tempore ipsum est.,0,333,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
9,0,Iste voluptate dolores suscipit ipsum sit.,0,437,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
10,0,Eos excepturi at id et omnis et.,0,841,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
11,0,Fugiat exercitationem sint voluptatem et sunt.,0,999,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
12,0,Voluptas commodi et quae accusantium in suscipit cupiditate.,0,750,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
13,0,Ab nam amet quisquam dolores.,0,169,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
14,0,Vitae voluptatem fugiat.,0,385,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
15,0,Reiciendis iure numquam dolor voluptatem quis.,0,406,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
16,0,Saepe exercitationem tempora et repudiandae aut rerum reprehenderit molestiae tenetur.,0,86,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
17,0,Molestiae accusamus et ut quia est pariatur debitis corporis.,0,955,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
18,0,Consequuntur eum ea et magnam voluptatem similique voluptas.,0,70,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
19,0,Mollitia sit temporibus eius saepe et eos aut et.,0,84,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
20,0,Pariatur quas perspiciatis quo.,0,563,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
21,0,Non eaque ipsam beatae quidem deserunt aliquid culpa.,0,634,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
22,0,Recusandae reiciendis excepturi nobis consequatur aut rem eos alias aut.,0,36,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
23,0,Reiciendis commodi dignissimos voluptatem.,0,758,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
24,0,Dolorum delectus sint molestiae corporis expedita at in aut.,0,842,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
25,0,Adipisci facere consequatur non ducimus molestias facilis tenetur omnis.,0,618,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
26,0,Eligendi quis id et ut in sed omnis repudiandae quibusdam.,0,81,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
27,0,Qui accusamus vel numquam ipsam.,0,783,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
28,0,Et sapiente quo.,0,406,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
29,0,Ipsum fuga in iste eaque sint.,0,654,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
30,0,Tempore velit ut reprehenderit.,0,643,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
31,0,Est expedita repellendus consequuntur vel optio.,0,444,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
32,0,Doloribus quas sunt eum ipsum consectetur.,0,48,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
33,0,Reiciendis labore id dolorem assumenda molestiae.,0,222,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
34,0,Consectetur aliquid autem porro consequuntur sapiente pariatur ut aperiam.,0,10,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
35,0,Et voluptatem odit.,0,791,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
36,0,Quia commodi aut sapiente labore saepe.,0,620,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
37,0,Voluptatem et praesentium velit praesentium minus.,0,312,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
38,0,Sapiente sint id natus atque consequuntur.,0,56,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
39,0,Consequatur exercitationem itaque delectus.,0,809,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
40,0,Eius enim ut.,0,431,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
41,0,Vitae et tempora quis.,0,763,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
42,0,Ut est quis inventore voluptate id harum.,0,483,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
43,0,Eum ut atque non occaecati repellat et nemo porro.,0,984,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
44,0,Quos quis magnam.,0,714,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
45,0,Minima consectetur dicta quae laudantium.,0,415,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
46,0,At harum sed et sit.,0,651,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
47,0,Assumenda aut et nostrum tempore fuga.,0,433,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
48,0,Est ea repellendus eum necessitatibus asperiores earum est hic velit.,0,242,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
49,0,Ad natus exercitationem quia voluptatem enim excepturi error sapiente autem.,0,541,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
50,0,Velit minima voluptatem eum repudiandae.,0,498,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
51,0,Sint temporibus aut excepturi dolorem et est sint quaerat.,0,372,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
52,0,Harum dolorem libero non atque.,0,608,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
53,0,In et amet ut consectetur repellat nulla minima quae.,0,655,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
54,0,Veritatis ut nulla aut.,0,381,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
55,0,Ut non aliquid velit similique libero.,0,697,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
56,0,Quos quisquam esse vel deserunt porro accusamus.,0,900,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
57,0,Explicabo magnam voluptate voluptatum alias optio inventore doloremque possimus.,0,529,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
58,0,Temporibus distinctio et nobis libero eos.,0,857,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
59,0,Et nemo perferendis.,0,458,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
60,0,Molestias laudantium corporis non corrupti.,0,37,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
61,0,Est ut sit facere quos sequi dolor sequi in qui.,0,888,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
62,0,Vitae in consequuntur quia nemo repellendus omnis quibusdam in.,0,853,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
63,0,Non accusamus fugit consequatur sit incidunt quia et.,0,197,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
64,0,Id dolorum distinctio non aliquam similique culpa et.,0,565,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
65,0,Quis quam qui numquam.,0,27,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
66,0,Nobis tempora quod recusandae est id occaecati odio consequatur libero.,0,77,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
67,0,Omnis eum qui occaecati recusandae impedit odio praesentium consequatur eius.,0,269,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
68,0,Cum animi praesentium et quaerat eum qui assumenda tempore qui.,0,940,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
69,0,Et fugiat suscipit qui et voluptatem dolorum provident.,0,190,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
70,0,Dolor ut nobis.,0,121,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
71,0,Fuga facere ipsa.,0,645,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
72,0,Sapiente blanditiis odio repudiandae.,0,452,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
73,0,Non accusamus unde.,0,541,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
74,0,Quae nisi facilis voluptate dignissimos repellat placeat suscipit.,0,682,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
75,0,Earum quas accusamus eos aspernatur natus rerum nam quod aperiam.,0,772,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
76,0,Et odio ea sit dignissimos omnis.,0,882,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
77,0,Temporibus vel maxime enim odit reprehenderit sequi corrupti voluptas.,0,630,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
78,0,Et consequatur omnis aliquid at perspiciatis deserunt ducimus illum qui.,0,244,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
79,0,Animi beatae id id ut.,0,266,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
80,0,Ut suscipit optio dolore dolorem et aut amet sit.,0,316,11/10/2023 13:40:37,True,0,11/10/2023 13:40:37,0
