product_id,seller_id,data,qty_reserved,qty_available,created_at,active,order_count,updated_at,ytd
0,0,Amet eum aut in soluta praesentium vitae.,0,932,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
1,0,Quam repellendus provident.,0,599,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
2,0,Esse mollitia id aperiam provident.,0,308,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
3,0,Similique reprehenderit consequatur tempore magni reiciendis sunt expedita et eum.,0,752,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
4,0,Sed necessitatibus eligendi.,0,915,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
5,0,Accusamus accusantium placeat enim sunt itaque dolorem minus.,0,858,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
6,0,Modi qui quos recusandae quaerat mollitia minus voluptas qui autem.,0,140,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
7,0,Nisi non sint et exercitationem sequi.,0,38,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
8,0,Laborum esse hic nobis autem rerum.,0,375,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
9,0,Cupiditate quia at eum tempore.,0,304,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
10,0,Aut sit consectetur enim quos eum.,0,397,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
11,0,Unde rerum officiis magnam qui provident quia aut id.,0,559,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
12,0,Corrupti voluptas sed officiis non voluptatem saepe ut.,0,660,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
13,0,Deserunt id temporibus quo.,0,324,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
14,0,Qui labore officia qui quia doloremque fugit inventore vitae voluptatem.,0,450,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
15,0,Omnis quia occaecati excepturi excepturi asperiores.,0,575,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
16,0,Nisi commodi voluptatem non sequi ad.,0,257,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
17,0,Corrupti et labore et quae doloribus veniam.,0,294,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
18,0,Maxime nisi facere tenetur dolorem ad recusandae provident.,0,976,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
19,0,Est consequatur sint nostrum architecto quisquam cum ex.,0,490,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
20,0,Consequatur qui aut non sit.,0,906,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
21,0,Modi sint ab maxime quidem dolorem modi veritatis dolores aut.,0,866,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
22,0,Quam quisquam nobis veniam ut quasi.,0,715,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
23,0,Tempore non nesciunt praesentium harum enim qui perferendis hic.,0,718,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
24,0,Sed sequi cupiditate est occaecati quasi vitae optio.,0,742,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
25,0,Atque ipsa officiis.,0,494,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
26,0,Omnis est itaque.,0,136,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
27,0,Dolores dolorem illum.,0,200,11/10/2023 14:31:05,True,0,11/10/2023 14:31:05,0
