product_id,seller_id,data,qty_reserved,qty_available,created_at,active,order_count,updated_at,ytd
0,0,At sit quia perferendis aut autem.,0,581,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
1,0,Velit quam cumque illum non autem maxime velit eum.,0,845,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
2,0,Itaque omnis illo commodi repellendus quas saepe dolore omnis voluptates.,0,853,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
3,0,Ab amet eum delectus est saepe.,0,50,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
4,0,Omnis rerum rerum ratione architecto.,0,942,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
5,0,Ipsa dolores veniam vitae delectus et.,0,209,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
6,0,Est provident vel dicta vel id.,0,297,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
7,0,Enim autem in qui dolorem.,0,378,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
8,0,Magnam odit reiciendis velit.,0,836,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
9,0,Enim debitis laboriosam aut voluptas ut.,0,117,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
10,0,Beatae ut et aut at molestiae rem error nobis.,0,558,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
11,0,Accusantium aut et quasi et.,0,429,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
12,0,Consectetur ut harum harum magni.,0,930,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
13,0,In nisi qui a aperiam et dolorum debitis.,0,969,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
14,0,Animi reprehenderit debitis impedit ipsa.,0,534,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
15,0,Est doloribus aut sed.,0,707,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
16,0,Et pariatur eligendi nemo assumenda nesciunt id aspernatur.,0,990,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
17,0,Cumque esse qui et et aut consequatur.,0,203,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
18,0,Est error et ut perspiciatis et neque.,0,790,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
19,0,Eum architecto placeat consequatur qui.,0,967,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
20,0,Voluptatem placeat autem consequatur incidunt eos id sapiente voluptatem est.,0,941,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
21,0,Quo quam minima iusto sint occaecati harum qui.,0,22,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
22,0,Non deleniti quis quas quae nihil ut consequatur quia sunt.,0,270,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
23,0,Placeat vel aut laborum repellat molestias sequi minus nemo nemo.,0,17,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
24,0,At quae provident repellat saepe sunt.,0,203,11/09/2023 00:55:15,True,0,11/09/2023 00:55:15,0
